Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,04:04:55,146,0.0,00:00,,3226,,6615.90,,,
,04:04:56,147,0.0,00:00,,3226,,6615.90,,,
,04:04:57,147,0.0,00:00,,3227,,6615.90,,,
,04:04:58,147,1.1,54:33,,3227,,6615.90,,,
,04:04:59,148,0.0,00:00,,3227,,6616.00,,,
,04:05:00,149,0.0,00:00,,3227,,6616.00,,,
,04:05:01,150,0.0,00:00,,3227,,6616.00,,,
,04:05:02,151,0.0,00:00,,3227,,6616.00,,,
,04:05:03,152,0.0,00:00,,3227,,6616.00,,,
,04:05:04,153,0.0,00:00,,3227,,6616.00,,,
,04:05:05,154,0.0,00:00,,3227,,6616.00,,,
,04:05:06,155,0.0,00:00,,3227,,6616.00,,,
,04:05:07,156,0.0,00:00,,3227,,6616.00,,,
,04:05:08,156,0.0,00:00,,3228,,6616.00,,,
,04:05:09,156,0.0,00:00,,3228,,6616.00,,,
,04:05:10,156,0.0,00:00,,3228,,6616.00,,,
,04:05:11,156,0.0,00:00,,3228,,6616.00,,,
,04:05:12,156,0.0,00:00,,3228,,6616.00,,,
,04:05:13,156,0.0,00:00,,3228,,6616.00,,,
,04:05:14,156,0.0,00:00,,3228,,6616.00,,,
,04:05:15,156,0.0,00:00,,3228,,6616.00,,,
,04:05:16,156,0.0,00:00,,3228,,6616.00,,,
,04:05:17,156,0.0,00:00,,3228,,6616.00,,,
,04:05:18,156,0.0,00:00,,3228,,6616.00,,,
,04:05:19,156,0.0,00:00,,3228,,6616.00,,,
,04:05:20,156,0.0,00:00,,3229,,6616.00,,,
,04:05:21,156,0.0,00:00,,3229,,6616.00,,,
,04:05:22,156,0.0,00:00,,3229,,6616.00,,,
,04:05:23,156,0.0,00:00,,3229,,6616.00,,,
,04:05:24,155,0.0,00:00,,3229,,6616.00,,,
,04:05:25,155,0.0,00:00,,3229,,6616.00,,,
,04:05:26,154,0.0,00:00,,3229,,6616.00,,,
,04:05:27,154,0.0,00:00,,3229,,6616.00,,,
,04:05:28,154,0.0,00:00,,3229,,6616.00,,,
,04:05:29,154,0.0,00:00,,3229,,6616.00,,,
,04:05:30,154,0.0,00:00,,3230,,6616.00,,,
,04:05:31,153,0.0,00:00,,3230,,6616.00,,,
,04:05:32,153,0.0,00:00,,3230,,6616.00,,,
,04:05:33,153,0.0,00:00,,3230,,6616.00,,,
,04:05:34,152,0.0,00:00,,3230,,6616.00,,,
,04:05:35,152,0.0,00:00,,3230,,6616.00,,,
,04:05:36,152,0.0,00:00,,3230,,6616.00,,,
,04:05:37,151,1.2,50:00,,3230,,6616.00,,,
,04:05:38,151,1.5,40:00,,3230,,6616.00,,,
,04:05:39,151,2.0,30:00,,3230,,6616.50,,,
,04:05:40,151,1.8,33:20,,3230,,6616.90,,,
,04:05:41,150,1.8,33:20,,3230,,6617.10,,,
,04:05:42,151,1.6,37:30,,3230,,6617.70,,,
,04:05:43,151,1.9,31:35,,3230,,6618.20,,,
,04:05:44,151,2.0,30:00,,3231,,6618.70,,,
,04:05:45,151,2.5,24:00,,3231,,6619.70,,,
,04:05:46,151,2.3,26:05,,3231,,6620.40,,,
,04:05:47,151,2.1,28:34,,3231,,6621.00,,,
,04:05:48,151,1.9,31:35,,3231,,6621.20,,,
,04:05:49,152,1.8,33:20,,3231,,6621.50,,,
,04:05:50,152,2.0,30:00,,3231,,6622.00,,,
,04:05:51,152,1.9,31:35,,3231,,6622.30,,,
,04:05:52,152,1.9,31:35,,3231,,6622.60,,,
,04:05:53,152,1.8,33:20,,3231,,6623.30,,,
,04:05:54,152,1.7,35:18,,3232,,6623.50,,,
,04:05:55,152,0.0,00:00,,3232,,6623.90,,,
,04:05:56,152,0.0,00:00,,3232,,6623.90,,,
,04:05:57,151,0.0,00:00,,3232,,6623.90,,,
,04:05:58,151,0.0,00:00,,3232,,6623.90,,,
,04:05:59,151,0.0,00:00,,3232,,6623.90,,,
,04:06:00,150,1.2,50:00,,3232,,6623.90,,,
,04:06:01,150,1.5,40:00,,3232,,6623.90,,,
,04:06:02,150,2.1,28:34,,3232,,6623.90,,,
,04:06:03,149,1.9,31:35,,3232,,6624.00,,,
,04:06:04,149,1.9,31:35,,3232,,6624.00,,,
,04:06:05,148,1.8,33:20,,3233,,6624.30,,,
,04:06:06,147,1.9,31:35,,3233,,6624.80,,,
,04:06:07,147,2.1,28:34,,3233,,6625.50,,,
,04:06:08,147,2.0,30:00,,3233,,6626.30,,,
,04:06:09,147,2.0,30:00,,3233,,6626.90,,,
,04:06:10,147,1.9,31:35,,3233,,6627.30,,,
,04:06:11,148,1.9,31:35,,3233,,6627.80,,,
,04:06:12,148,1.7,35:18,,3234,,6628.30,,,
,04:06:13,149,1.6,37:30,,3234,,6628.60,,,
,04:06:14,149,0.0,00:00,,3234,,6629.10,,,
,04:06:15,150,0.0,00:00,,3234,,6629.10,,,
,04:06:16,151,0.0,00:00,,3234,,6629.10,,,
,04:06:17,153,0.0,00:00,,3234,,6629.10,,,
,04:06:18,153,0.0,00:00,,3234,,6629.10,,,
,04:06:19,154,1.1,54:33,,3234,,6629.10,,,
,04:06:20,154,1.5,40:00,,3235,,6629.10,,,
,04:06:21,155,0.0,00:00,,3235,,6629.10,,,
,04:06:22,155,0.0,00:00,,3235,,6629.10,,,
,04:06:23,156,0.0,00:00,,3235,,6629.10,,,
,04:06:24,156,0.0,00:00,,3235,,6629.10,,,
,04:06:25,156,0.0,00:00,,3235,,6629.10,,,
,04:06:26,157,0.0,00:00,,3235,,6629.10,,,
,04:06:27,157,0.0,00:00,,3235,,6629.10,,,
,04:06:28,157,1.1,54:33,,3236,,6629.10,,,
,04:06:29,157,1.8,33:20,,3236,,6629.10,,,
,04:06:30,156,1.9,31:35,,3236,,6629.20,,,
,04:06:31,156,1.8,33:20,,3236,,6629.70,,,
,04:06:32,156,1.8,33:20,,3236,,6630.30,,,
,04:06:33,157,1.7,35:18,,3236,,6630.80,,,
,04:06:34,157,1.8,33:20,,3237,,6631.50,,,
,04:06:35,157,1.6,37:30,,3237,,6632.00,,,
,04:06:36,157,1.5,40:00,,3237,,6632.60,,,
,04:06:37,157,1.5,40:00,,3237,,6633.30,,,
,04:06:38,157,1.9,31:35,,3237,,6633.40,,,
,04:06:39,156,2.4,25:00,,3237,,6633.80,,,
,04:06:40,156,2.7,22:13,,3237,,6634.40,,,
,04:06:41,156,2.6,23:05,,3237,,6635.20,,,
,04:06:42,155,2.3,26:05,,3238,,6635.60,,,
,04:06:43,155,2.3,26:05,,3238,,6635.70,,,
,04:06:44,155,2.1,28:34,,3238,,6636.20,,,
,04:06:45,155,2.0,30:00,,3238,,6636.80,,,
,04:06:46,155,1.9,31:35,,3238,,6637.30,,,
,04:06:47,155,1.9,31:35,,3238,,6638.00,,,
,04:06:48,155,1.9,31:35,,3238,,6638.30,,,
,04:06:49,155,2.0,30:00,,3239,,6638.70,,,
,04:06:50,155,2.0,30:00,,3239,,6639.00,,,
,04:06:51,155,2.0,30:00,,3239,,6639.30,,,
,04:06:52,155,2.0,30:00,,3239,,6639.80,,,
,04:06:53,156,1.9,31:35,,3239,,6640.20,,,
,04:06:54,156,1.9,31:35,,3239,,6640.70,,,
,04:06:55,156,1.8,33:20,,3240,,6641.40,,,
,04:06:56,156,1.8,33:20,,3240,,6641.70,,,
,04:06:57,156,0.0,00:00,,3240,,6642.00,,,
,04:06:58,156,0.0,00:00,,3240,,6642.00,,,
,04:06:59,156,0.0,00:00,,3240,,6642.00,,,
,04:07:00,156,0.0,00:00,,3240,,6642.00,,,
,04:07:01,156,1.2,50:00,,3241,,6642.00,,,
,04:07:02,156,1.3,46:09,,3241,,6642.00,,,
,04:07:03,157,1.1,54:33,,3241,,6642.20,,,
,04:07:04,157,0.6,100:00,,3241,,6642.40,,,
,04:07:05,157,0.4,150:00,,3241,,6642.40,,,
,04:07:06,158,0.0,00:00,,3241,,6642.40,,,
,04:07:07,158,0.0,00:00,,3241,,6642.40,,,
,04:07:08,158,0.0,00:00,,3241,,6642.40,,,
,04:07:09,158,0.0,00:00,,3242,,6642.40,,,
,04:07:10,158,0.0,00:00,,3242,,6642.40,,,
,04:07:11,159,0.0,00:00,,3242,,6642.40,,,
,04:07:12,158,1.2,50:00,,3242,,6642.40,,,
,04:07:13,158,1.6,37:30,,3242,,6642.60,,,
,04:07:14,158,2.0,30:00,,3242,,6642.70,,,
,04:07:15,158,1.8,33:20,,3242,,6643.20,,,
,04:07:16,157,1.8,33:20,,3243,,6643.90,,,
,04:07:17,157,1.8,33:20,,3243,,6644.40,,,
,04:07:18,156,2.0,30:00,,3243,,6645.20,,,
,04:07:19,156,1.8,33:20,,3243,,6646.00,,,
,04:07:20,155,1.7,35:18,,3243,,6646.90,,,
,04:07:21,155,0.0,00:00,,3243,,6647.30,,,
,04:07:22,154,1.5,40:00,,3243,,6647.30,,,
,04:07:23,154,2.2,27:16,,3243,,6647.50,,,
,04:07:24,154,2.2,27:16,,3244,,6648.50,,,
,04:07:25,154,1.6,37:30,,3244,,6649.10,,,
,04:07:26,154,1.2,50:00,,3244,,6649.40,,,
,04:07:27,154,1.1,54:33,,3244,,6649.50,,,
,04:07:28,154,0.0,00:00,,3244,,6649.80,,,
,04:07:29,154,0.0,00:00,,3244,,6649.80,,,
,04:07:30,154,0.0,00:00,,3244,,6649.80,,,
,04:07:31,154,0.0,00:00,,3245,,6649.80,,,
,04:07:32,154,0.0,00:00,,3245,,6649.80,,,
,04:07:33,155,1.1,54:33,,3245,,6649.80,,,
,04:07:34,155,1.4,42:51,,3245,,6649.80,,,
,04:07:35,155,1.5,40:00,,3245,,6650.00,,,
,04:07:36,156,1.7,35:18,,3245,,6650.60,,,
,04:07:37,156,1.8,33:20,,3245,,6651.10,,,
,04:07:38,157,2.0,30:00,,3246,,6651.60,,,
,04:07:39,158,1.7,35:18,,3246,,6652.40,,,
,04:07:40,159,1.5,40:00,,3246,,6652.90,,,
,04:07:41,159,1.3,46:09,,3246,,6653.10,,,
,04:07:42,159,0.0,00:00,,3246,,6653.50,,,
,04:07:43,159,0.0,00:00,,3246,,6653.50,,,
,04:07:44,159,0.0,00:00,,3246,,6653.50,,,
,04:07:45,158,0.0,00:00,,3246,,6653.50,,,
,04:07:46,158,0.0,00:00,,3247,,6653.50,,,
,04:07:47,157,0.0,00:00,,3247,,6653.50,,,
,04:07:48,158,0.0,00:00,,3247,,6653.50,,,
,04:07:49,158,0.0,00:00,,3247,,6653.50,,,
,04:07:50,158,0.0,00:00,,3247,,6653.50,,,
,04:07:51,158,0.0,00:00,,3247,,6653.50,,,
,04:07:52,158,1.0,60:00,,3247,,6653.50,,,
,04:07:53,158,1.4,42:51,,3248,,6653.50,,,
,04:07:54,158,1.6,37:30,,3248,,6653.50,,,
,04:07:55,158,1.3,46:09,,3248,,6653.50,,,
,04:07:56,158,1.4,42:51,,3248,,6653.50,,,
,04:07:57,158,0.0,00:00,,3248,,6653.80,,,
,04:07:58,158,0.0,00:00,,3248,,6653.80,,,
,04:07:59,158,0.0,00:00,,3248,,6653.90,,,
,04:08:00,158,0.0,00:00,,3248,,6653.90,,,
,04:08:01,158,0.0,00:00,,3248,,6653.90,,,
,04:08:02,158,0.0,00:00,,3248,,6653.90,,,
,04:08:03,158,0.0,00:00,,3249,,6653.90,,,
,04:08:04,158,0.0,00:00,,3249,,6653.90,,,
,04:08:05,158,0.0,00:00,,3249,,6653.90,,,
,04:08:06,157,0.0,00:00,,3249,,6653.90,,,
,04:08:07,157,0.0,00:00,,3249,,6653.90,,,
,04:08:08,157,1.1,54:33,,3249,,6653.90,,,
,04:08:09,157,1.4,42:51,,3249,,6654.10,,,
,04:08:10,157,1.7,35:18,,3249,,6654.30,,,
,04:08:11,157,1.9,31:35,,3249,,6654.80,,,
,04:08:12,157,1.7,35:18,,3250,,6655.30,,,
,04:08:13,157,1.7,35:18,,3250,,6655.70,,,
,04:08:14,157,1.4,42:51,,3250,,6656.00,,,
,04:08:15,157,1.6,37:30,,3250,,6656.20,,,
,04:08:16,157,1.7,35:18,,3250,,6656.70,,,
,04:08:17,156,1.8,33:20,,3250,,6657.30,,,
,04:08:18,156,1.8,33:20,,3250,,6657.70,,,
,04:08:19,156,1.7,35:18,,3250,,6658.00,,,
,04:08:20,156,1.5,40:00,,3250,,6658.50,,,
,04:08:21,156,1.4,42:51,,3251,,6658.60,,,
,04:08:22,156,1.5,40:00,,3251,,6658.90,,,
,04:08:23,156,1.4,42:51,,3251,,6659.50,,,
,04:08:24,157,1.5,40:00,,3251,,6659.80,,,
,04:08:25,157,1.5,40:00,,3251,,6660.30,,,
,04:08:26,157,1.6,37:30,,3251,,6660.60,,,
,04:08:27,157,0.0,00:00,,3251,,6661.20,,,
,04:08:28,157,0.0,00:00,,3251,,6661.20,,,
,04:08:29,157,0.0,00:00,,3251,,6661.20,,,
,04:08:30,157,0.0,00:00,,3252,,6661.20,,,
,04:08:31,157,0.0,00:00,,3252,,6661.20,,,
,04:08:32,158,0.0,00:00,,3252,,6661.20,,,
,04:08:33,159,0.0,00:00,,3252,,6661.20,,,
,04:08:34,160,1.4,42:51,,3252,,6661.20,,,
,04:08:35,160,1.9,31:35,,3252,,6661.20,,,
,04:08:36,160,2.2,27:16,,3252,,6661.30,,,
,04:08:37,160,1.9,31:35,,3253,,6661.50,,,
,04:08:38,160,2.1,28:34,,3253,,6662.10,,,
,04:08:39,160,1.8,33:20,,3253,,6662.90,,,
,04:08:40,160,1.8,33:20,,3253,,6663.50,,,
,04:08:41,160,1.5,40:00,,3253,,6664.00,,,
,04:08:42,160,1.5,40:00,,3253,,6664.70,,,
,04:08:43,159,1.2,50:00,,3253,,6665.10,,,
,04:08:44,159,1.0,60:00,,3253,,6665.40,,,
,04:08:45,158,0.0,00:00,,3253,,6665.40,,,
,04:08:46,158,0.0,00:00,,3254,,6665.40,,,
,04:08:47,157,0.0,00:00,,3254,,6665.40,,,
,04:08:48,157,0.0,00:00,,3254,,6665.40,,,
,04:08:49,157,0.0,00:00,,3254,,6665.40,,,
,04:08:50,157,0.0,00:00,,3254,,6665.40,,,
,04:08:51,157,0.0,00:00,,3254,,6665.40,,,
,04:08:52,157,0.0,00:00,,3254,,6665.40,,,
,04:08:53,157,0.0,00:00,,3254,,6665.40,,,
,04:08:54,157,0.0,00:00,,3255,,6665.40,,,
,04:08:55,157,1.1,54:33,,3255,,6665.40,,,
,04:08:56,158,1.2,50:00,,3255,,6665.40,,,
,04:08:57,158,1.6,37:30,,3255,,6665.40,,,
,04:08:58,158,1.2,50:00,,3255,,6665.50,,,
,04:08:59,159,1.0,60:00,,3255,,6665.50,,,
,04:09:00,159,0.0,00:00,,3255,,6665.70,,,
,04:09:01,159,0.0,00:00,,3255,,6665.70,,,
,04:09:02,159,0.0,00:00,,3256,,6665.70,,,
,04:09:03,159,0.0,00:00,,3256,,6665.70,,,
,04:09:04,159,0.0,00:00,,3256,,6665.70,,,
,04:09:05,159,0.0,00:00,,3256,,6665.70,,,
,04:09:06,159,0.0,00:00,,3256,,6665.70,,,
,04:09:07,159,0.0,00:00,,3256,,6665.70,,,
,04:09:08,159,0.0,00:00,,3256,,6665.70,,,
,04:09:09,159,0.0,00:00,,3256,,6665.70,,,
,04:09:10,158,0.0,00:00,,3257,,6665.70,,,
,04:09:11,158,0.0,00:00,,3257,,6665.70,,,
,04:09:12,158,0.0,00:00,,3257,,6665.70,,,
,04:09:13,158,0.0,00:00,,3257,,6665.70,,,
,04:09:14,158,0.0,00:00,,3257,,6665.70,,,
,04:09:15,158,0.0,00:00,,3257,,6665.70,,,
,04:09:16,158,0.0,00:00,,3257,,6665.70,,,
,04:09:17,158,0.0,00:00,,3257,,6665.70,,,
,04:09:18,158,0.0,00:00,,3258,,6665.70,,,
,04:09:19,158,1.3,46:09,,3258,,6665.70,,,
,04:09:20,158,1.7,35:18,,3258,,6666.00,,,
,04:09:21,158,1.8,33:20,,3258,,6666.80,,,
,04:09:22,158,1.6,37:30,,3258,,6667.30,,,
,04:09:23,159,1.3,46:09,,3258,,6667.60,,,
,04:09:24,158,0.0,00:00,,3258,,6668.30,,,
,04:09:25,158,0.0,00:00,,3258,,6668.30,,,
,04:09:26,158,0.0,00:00,,3258,,6668.30,,,
,04:09:27,158,0.0,00:00,,3259,,6668.30,,,
,04:09:28,158,0.0,00:00,,3259,,6668.30,,,
,04:09:29,157,0.0,00:00,,3259,,6668.30,,,
,04:09:30,157,0.0,00:00,,3259,,6668.30,,,
,04:09:31,157,0.0,00:00,,3259,,6668.30,,,
,04:09:32,157,0.0,00:00,,3259,,6668.30,,,
,04:09:33,156,0.0,00:00,,3259,,6668.30,,,
,04:09:34,157,0.0,00:00,,3259,,6668.30,,,
,04:09:35,157,0.0,00:00,,3259,,6668.30,,,
,04:09:36,157,0.0,00:00,,3259,,6668.30,,,
,04:09:37,157,0.0,00:00,,3259,,6668.30,,,
,04:09:38,158,0.0,00:00,,3260,,6668.30,,,
,04:09:39,158,0.0,00:00,,3260,,6668.30,,,
,04:09:40,158,0.7,85:43,,3260,,6668.30,,,
,04:09:41,158,1.0,60:00,,3260,,6668.30,,,
,04:09:42,158,1.5,40:00,,3260,,6668.30,,,
,04:09:43,158,1.4,42:51,,3260,,6668.30,,,
,04:09:44,158,1.5,40:00,,3260,,6668.80,,,
,04:09:45,158,0.0,00:00,,3260,,6669.40,,,
,04:09:46,158,1.1,54:33,,3260,,6669.40,,,
,04:09:47,158,1.3,46:09,,3260,,6669.90,,,
,04:09:48,158,1.7,35:18,,3261,,6670.40,,,
,04:09:49,158,1.4,42:51,,3261,,6671.10,,,
,04:09:50,158,1.2,50:00,,3261,,6671.60,,,
,04:09:51,158,0.0,00:00,,3261,,6671.60,,,
,04:09:52,157,0.0,00:00,,3261,,6671.60,,,
,04:09:53,157,0.0,00:00,,3261,,6671.60,,,
,04:09:54,157,0.0,00:00,,3261,,6671.60,,,
,04:09:55,157,0.0,00:00,,3261,,6671.60,,,
,04:09:56,156,0.0,00:00,,3262,,6671.60,,,
,04:09:57,156,0.0,00:00,,3262,,6671.60,,,
,04:09:58,156,0.0,00:00,,3262,,6671.60,,,
,04:09:59,156,0.0,00:00,,3262,,6671.60,,,
,04:10:00,156,0.0,00:00,,3262,,6671.60,,,
,04:10:01,156,0.0,00:00,,3262,,6671.60,,,
,04:10:02,156,0.8,75:00,,3262,,6671.60,,,
,04:10:03,156,0.9,66:40,,3262,,6671.60,,,
,04:10:04,156,1.4,42:51,,3262,,6671.60,,,
,04:10:05,156,1.0,60:00,,3263,,6671.70,,,
,04:10:06,156,0.9,66:40,,3263,,6671.70,,,
,04:10:07,156,0.0,00:00,,3263,,6671.70,,,
,04:10:08,156,0.0,00:00,,3263,,6671.70,,,
,04:10:09,156,0.0,00:00,,3263,,6671.70,,,
,04:10:10,156,0.0,00:00,,3263,,6671.70,,,
,04:10:11,156,0.8,75:00,,3263,,6671.70,,,
,04:10:12,157,0.9,66:40,,3263,,6671.70,,,
,04:10:13,157,1.0,60:00,,3263,,6671.70,,,
,04:10:14,157,0.9,66:40,,3263,,6671.80,,,
,04:10:15,156,0.8,75:00,,3264,,6671.80,,,
,04:10:16,156,0.0,00:00,,3264,,6672.10,,,
,04:10:17,156,0.0,00:00,,3264,,6672.10,,,
,04:10:18,156,0.0,00:00,,3264,,6672.10,,,
,04:10:19,156,0.0,00:00,,3264,,6672.10,,,
,04:10:20,156,0.0,00:00,,3264,,6672.10,,,
,04:10:21,156,0.0,00:00,,3264,,6672.10,,,
,04:10:22,156,0.0,00:00,,3264,,6672.10,,,
,04:10:23,157,0.0,00:00,,3264,,6672.10,,,
,04:10:24,157,0.0,00:00,,3264,,6672.20,,,
,04:10:25,157,0.0,00:00,,3265,,6672.20,,,
,04:10:26,157,0.0,00:00,,3265,,6672.20,,,
,04:10:27,157,0.0,00:00,,3265,,6672.40,,,
,04:10:28,157,0.0,00:00,,3265,,6672.40,,,
,04:10:29,157,0.0,00:00,,3265,,6672.50,,,
,04:10:30,157,0.0,00:00,,3265,,6672.50,,,
,04:10:31,158,0.0,00:00,,3265,,6672.50,,,
,04:10:32,158,0.0,00:00,,3265,,6672.50,,,
,04:10:33,158,0.0,00:00,,3265,,6672.50,,,
,04:10:34,158,0.0,00:00,,3266,,6672.50,,,
,04:10:35,158,0.0,00:00,,3266,,6672.50,,,
,04:10:36,158,0.0,00:00,,3266,,6672.50,,,
,04:10:37,157,0.0,00:00,,3266,,6672.50,,,
,04:10:38,158,0.0,00:00,,3266,,6672.50,,,
,04:10:39,158,1.1,54:33,,3266,,6672.50,,,
,04:10:40,159,0.0,00:00,,3266,,6672.70,,,
,04:10:41,159,0.0,00:00,,3266,,6672.70,,,
,04:10:42,160,0.0,00:00,,3266,,6672.70,,,
,04:10:43,160,0.0,00:00,,3267,,6672.70,,,
,04:10:44,160,0.0,00:00,,3267,,6672.70,,,
,04:10:45,160,0.0,00:00,,3267,,6672.70,,,
,04:10:46,160,0.0,00:00,,3267,,6672.70,,,
,04:10:47,160,0.0,00:00,,3267,,6672.70,,,
,04:10:48,160,0.0,00:00,,3267,,6672.70,,,
,04:10:49,159,0.0,00:00,,3267,,6672.70,,,
,04:10:50,159,0.0,00:00,,3267,,6672.70,,,
,04:10:51,159,0.0,00:00,,3267,,6672.70,,,
,04:10:52,159,0.0,00:00,,3268,,6672.70,,,
,04:10:53,159,0.0,00:00,,3268,,6672.70,,,
,04:10:54,159,1.1,54:33,,3268,,6672.70,,,
,04:10:55,159,1.6,37:30,,3268,,6672.80,,,
,04:10:56,160,1.9,31:35,,3268,,6673.60,,,
,04:10:57,160,1.6,37:30,,3268,,6674.10,,,
,04:10:58,160,1.5,40:00,,3268,,6674.70,,,
,04:10:59,159,0.0,00:00,,3268,,6675.40,,,
,04:11:00,159,0.0,00:00,,3268,,6675.40,,,
,04:11:01,158,0.0,00:00,,3269,,6675.40,,,
,04:11:02,159,0.0,00:00,,3269,,6675.40,,,
,04:11:03,159,0.0,00:00,,3269,,6675.40,,,
,04:11:04,159,0.0,00:00,,3269,,6675.40,,,
,04:11:05,159,0.0,00:00,,3269,,6675.40,,,
,04:11:06,159,0.0,00:00,,3269,,6675.40,,,
,04:11:07,159,0.0,00:00,,3269,,6675.40,,,
,04:11:08,159,0.0,00:00,,3269,,6675.40,,,
,04:11:09,159,0.0,00:00,,3269,,6675.40,,,
,04:11:10,159,0.0,00:00,,3269,,6675.40,,,
,04:11:11,159,0.0,00:00,,3270,,6675.40,,,
,04:11:12,159,0.0,00:00,,3270,,6675.40,,,
,04:11:13,159,0.0,00:00,,3270,,6675.40,,,
,04:11:14,158,0.0,00:00,,3270,,6675.40,,,
,04:11:15,158,0.0,00:00,,3270,,6675.40,,,
,04:11:16,158,0.0,00:00,,3270,,6675.40,,,
,04:11:17,158,0.0,00:00,,3270,,6675.40,,,
,04:11:18,158,0.0,00:00,,3271,,6675.40,,,
,04:11:19,158,0.0,00:00,,3271,,6675.40,,,
,04:11:20,158,0.0,00:00,,3271,,6675.40,,,
,04:11:21,158,0.0,00:00,,3271,,6675.40,,,
,04:11:22,158,0.0,00:00,,3271,,6675.40,,,
,04:11:23,158,0.0,00:00,,3271,,6675.40,,,
,04:11:24,158,0.0,00:00,,3271,,6675.40,,,
,04:11:25,158,0.0,00:00,,3271,,6675.40,,,
,04:11:26,159,0.0,00:00,,3272,,6675.40,,,
,04:11:27,159,0.0,00:00,,3272,,6675.40,,,
,04:11:28,159,0.0,00:00,,3272,,6675.40,,,
,04:11:29,160,0.0,00:00,,3272,,6675.40,,,
,04:11:30,160,0.0,00:00,,3272,,6675.40,,,
,04:11:31,160,0.0,00:00,,3272,,6675.40,,,
,04:11:32,160,0.0,00:00,,3272,,6675.40,,,
,04:11:33,159,0.0,00:00,,3272,,6675.40,,,
,04:11:34,159,0.0,00:00,,3273,,6675.40,,,
,04:11:35,159,0.0,00:00,,3273,,6675.40,,,
,04:11:36,160,0.0,00:00,,3273,,6675.40,,,
,04:11:37,160,1.1,54:33,,3273,,6675.40,,,
,04:11:38,159,1.8,33:20,,3273,,6675.60,,,
,04:11:39,159,2.1,28:34,,3273,,6675.80,,,
,04:11:40,158,1.5,40:00,,3273,,6675.90,,,
,04:11:41,158,1.2,50:00,,3273,,6675.90,,,
,04:11:42,157,0.9,66:40,,3273,,6676.00,,,
,04:11:43,157,0.0,00:00,,3273,,6676.30,,,
,04:11:44,157,0.0,00:00,,3274,,6676.30,,,
,04:11:45,157,0.0,00:00,,3274,,6676.30,,,
,04:11:46,157,0.0,00:00,,3274,,6676.30,,,
,04:11:47,157,0.0,00:00,,3274,,6676.30,,,
,04:11:48,156,0.0,00:00,,3274,,6676.30,,,
,04:11:49,156,0.0,00:00,,3274,,6676.30,,,
,04:11:50,156,0.0,00:00,,3274,,6676.30,,,
,04:11:51,156,0.0,00:00,,3274,,6676.30,,,
,04:11:52,156,0.0,00:00,,3275,,6676.30,,,
,04:11:53,156,0.6,100:00,,3275,,6676.30,,,
,04:11:54,156,0.8,75:00,,3275,,6676.30,,,
,04:11:55,156,0.9,66:40,,3275,,6676.30,,,
,04:11:56,156,1.0,60:00,,3275,,6676.30,,,
,04:11:57,156,1.0,60:00,,3275,,6676.30,,,
,04:11:58,156,1.2,50:00,,3275,,6676.30,,,
,04:11:59,156,1.1,54:33,,3275,,6676.30,,,
,04:12:00,156,1.1,54:33,,3275,,6676.60,,,
,04:12:01,156,0.0,00:00,,3276,,6676.80,,,
,04:12:02,156,0.0,00:00,,3276,,6676.80,,,
,04:12:03,156,0.0,00:00,,3276,,6676.90,,,
,04:12:04,156,0.0,00:00,,3276,,6676.90,,,
,04:12:05,155,0.0,00:00,,3276,,6676.90,,,
,04:12:06,155,0.0,00:00,,3276,,6676.90,,,
,04:12:07,155,0.0,00:00,,3276,,6676.90,,,
,04:12:08,155,0.0,00:00,,3276,,6676.90,,,
,04:12:09,155,0.0,00:00,,3276,,6676.90,,,
,04:12:10,155,0.0,00:00,,3276,,6676.90,,,
,04:12:11,155,0.0,00:00,,3277,,6676.90,,,
,04:12:12,155,0.0,00:00,,3277,,6676.90,,,
,04:12:13,155,0.0,00:00,,3277,,6676.90,,,
,04:12:14,155,0.0,00:00,,3277,,6676.90,,,
,04:12:15,155,0.0,00:00,,3277,,6676.90,,,
,04:12:16,155,0.0,00:00,,3277,,6676.90,,,
,04:12:17,155,0.0,00:00,,3277,,6676.90,,,
,04:12:18,155,0.0,00:00,,3277,,6676.90,,,
,04:12:19,155,0.0,00:00,,3277,,6676.90,,,
,04:12:20,155,0.0,00:00,,3278,,6676.90,,,
,04:12:21,155,0.0,00:00,,3278,,6676.90,,,
,04:12:22,155,0.0,00:00,,3278,,6676.90,,,
,04:12:23,155,0.0,00:00,,3278,,6676.90,,,
,04:12:24,155,0.0,00:00,,3278,,6676.90,,,
,04:12:25,155,0.0,00:00,,3278,,6676.90,,,
,04:12:26,155,1.2,50:00,,3278,,6676.90,,,
,04:12:27,155,2.0,30:00,,3278,,6677.10,,,
,04:12:28,156,2.1,28:34,,3278,,6677.40,,,
,04:12:29,156,1.3,46:09,,3278,,6678.00,,,
,04:12:30,156,0.9,66:40,,3279,,6678.30,,,
,04:12:31,156,0.9,66:40,,3279,,6678.40,,,
,04:12:32,156,0.0,00:00,,3279,,6678.40,,,
,04:12:33,156,0.0,00:00,,3279,,6678.40,,,
,04:12:34,156,0.0,00:00,,3279,,6678.60,,,
,04:12:35,156,0.0,00:00,,3279,,6678.80,,,
,04:12:36,156,0.0,00:00,,3279,,6678.80,,,
,04:12:37,157,0.0,00:00,,3279,,6678.80,,,
,04:12:38,156,0.0,00:00,,3279,,6678.80,,,
